date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:51:50	7013/7013	---M--	200	added ('OK')	image/png	etag:%221b65-68371574-befc025dcf5f4a89;;;%22	https://guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/images/ui-icons_777777_256x240.png	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/images/ui-icons_777777_256x240.png	(from https://guieventos.shop/henrique-e-juliano-itajai/gw-bucket/gwFramework/plugins/jquery-ui.min.css)
16:51:51	1041/1041	---M--	200	added ('OK')	image/png	etag:%22fcfb617a483bcd1c1bcdf08566522d3d%22	https://cdn.guicheweb.com.br/gw-bucket/responsivo/imgs/borderticket.png	C:/Meus%20Sites/milhaoo/cdn.guicheweb.com.br/gw-bucket/responsivo/imgs/borderticket.png	(from https://guieventos.shop/henrique-e-juliano-itajai/responsivo/layout_plus/includes/css/ingressos.min.css)
16:52:00	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://guieventos.shop/henrique-e-juliano-itajai/react/babel.min.js)
16:52:03	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/accessor.set	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/accessor.set	(from https://guieventos.shop/henrique-e-juliano-itajai/react/babel.min.js)
16:52:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/jsx-runtime.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/jsx-runtime.3a.delayed	(from https://guieventos.shop/henrique-e-juliano-itajai/react/material-ui.development.js)
16:52:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/jsx-dev-runtime.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/jsx-dev-runtime.js	(from https://guieventos.shop/henrique-e-juliano-itajai/react/material-ui.development.js)
16:52:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/_isolated-hnrs.js	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/_isolated-hnrs.js	(from https://guieventos.shop/henrique-e-juliano-itajai/react/material-ui.development.js)
16:52:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/r,Ue.origin	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/r,Ue.3d.delayed	(from https://guieventos.shop/henrique-e-juliano-itajai/npm/axios/dist/axios.min.js)
16:52:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/Ue.origin	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/Ue.origin	(from https://guieventos.shop/henrique-e-juliano-itajai/npm/axios/dist/axios.min.js)
16:52:20	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/edge/	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/edge/index.html	(from https://guieventos.shop/henrique-e-juliano-itajai/gwFramework/plugins/vue.min.js)
16:52:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/Trident/	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/Trident/index.html	(from https://guieventos.shop/henrique-e-juliano-itajai/gwFramework/plugins/fontawesome-all.min.js)
16:52:22	15981/15981	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c054037f904834044472f8e26b36544f%22	https://cdn.octadesk.com/embed.js	C:/Meus%20Sites/milhaoo/cdn.octadesk.com/embed.js	(from https://guieventos.shop/henrique-e-juliano-itajai/responsivo/sac/chat.js)
16:52:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/google.translate.m	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/google.translate.m	(from https://guieventos.shop/henrique-e-juliano-itajai/translate_a/element.js?cb=googleTranslateElementInit)
16:52:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/_/wa/	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/_/wa/index.html	(from https://guieventos.shop/henrique-e-juliano-itajai/translate_a/element.js?cb=googleTranslateElementInit)
16:52:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/_/r/	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/_/r/index.html	(from https://guieventos.shop/henrique-e-juliano-itajai/translate_a/element.js?cb=googleTranslateElementInit)
16:52:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-64e2240250c2a215;gz%22	https://guieventos.shop/henrique-e-juliano-itajai/_/ss/	C:/Meus%20Sites/milhaoo/guieventos.shop/henrique-e-juliano-itajai/_/ss/index.html	(from https://guieventos.shop/henrique-e-juliano-itajai/translate_a/element.js?cb=googleTranslateElementInit)
